cruelty,24.114532,-2.7378416
magnanimity,6.887953,16.06079
their,-15.769005,-7.2548885
under,-12.124883,8.408917
friends,-23.063442,-9.429955
conjured,6.528897,4.901933
every,-11.100192,1.4685645
seas,10.940507,23.602226
divine,5.3062506,15.146369
institute,-16.52069,13.358414
mutually,10.302553,0.028896451
or,-2.9006128,-8.850914
constitution,25.874846,17.76843
redress,23.344511,-0.24848442
standing,-20.293959,-17.52664
new,-9.60004,-3.8900082
pretended,16.000725,0.51046294
suspended,-12.931094,8.971103
assent,19.243195,9.653979
power,-9.336909,19.11825
subject,0.8593498,-7.5632358
intentions,11.921239,1.3287998
to,-19.692533,-3.5240405
repeated,13.573404,0.0471545
benefits,-13.814744,-6.3944373
evident,6.244278,3.213143
combined,-8.637926,-6.451165
acts,0.27197444,7.992527
life,-16.605227,-2.4290924
establish,-19.086142,12.986025
his,-23.200527,-15.862878
thus,6.300989,-4.9763556
our,-17.394924,-6.301726
raising,-20.02269,4.82781
salaries,-4.9908514,-25.10358
introducing,-21.108898,8.879323
necessity,9.382436,-1.1837176
are,-12.334437,-12.030701
constrains,13.158593,-9.781902
tyranny,27.487255,0.9797515
governed,25.709087,14.82742
safety,-29.123465,-2.737832
creator,-5.7652893,9.07314
neighbouring,14.207818,22.697548
troops,-15.387446,-24.378778
multitude,-9.45927,-14.187356
pursuit,-3.6701066,-21.47224
dissolutions,21.28793,12.963375
declare,19.492125,5.3548613
cases,29.76189,8.540318
military,-16.156391,-24.398306
invasion,23.783585,-11.151867
liberty,24.792377,8.165067
attempts,13.12418,1.42438
light,-9.886466,-5.4306626
population,14.967366,25.560455
enlarging,-20.644842,9.5815735
dissolved,4.091129,-7.927038
offences,22.654322,-3.138237
its,-8.362897,-1.1509448
principles,-2.6404479,-16.480295
sufferable,9.410496,4.7319145
fall,-13.264805,3.412203
state,22.079132,20.54463
alone,-4.0156345,2.4346085
