acts,-57.020714,-29.82638,34.197807
correspondence,-20.341248,58.891865,-94.01403
under,-11.6855345,-34.66816,4.055381
accommodation,-57.840492,-67.5828,-62.357677
so,-21.296175,28.037094,122.6605
than,0.924525,-53.14045,-0.33912045
present,1.800909,22.156637,-73.28584
name,83.01482,14.640822,6.7064705
such,70.94175,-93.44238,3.1568825
free,47.158543,-92.10582,-25.676062
america,-58.325863,109.0345,22.212294
indeed,-35.74587,46.71672,-24.341513
cause,-10.6374445,97.104965,-29.06519
till,75.069565,-59.29848,-92.43837
convulsions,-28.188833,95.28268,-51.079014
assume,-36.577972,9.914629,-0.99957883
amount,3.2955031,-57.46479,18.265947
reminded,62.090466,79.640305,-30.038424
superior,2.2416666,-91.13751,24.77203
introducing,54.998425,6.8591247,14.945021
unwarrantable,-8.865842,90.20133,23.896639
substance,-61.99963,-29.28578,-59.40616
once,34.106884,-29.851843,-43.7739
necessity,-74.154434,8.593683,4.4560905
god,30.131298,109.61916,26.882027
over,5.369938,-67.70755,-52.60217
payment,64.371216,-24.37962,54.857082
constrains,-23.284565,128.54558,-36.75087
bear,-81.59793,48.616245,-42.497517
harass,-57.02291,59.050934,21.2551
charters,21.049356,13.304672,69.47488
right,68.17951,-40.70149,-67.72031
declaring,138.2811,86.675964,28.415852
connections,3.5470695,-92.10169,76.33677
away,39.439934,-45.938072,-63.59468
armed,-28.830393,-36.886505,115.36749
bring,-12.719639,-112.137596,40.047363
governed,0.063160956,-8.061672,42.3187
migration,-40.273457,-90.42767,62.993538
do,103.24899,11.550328,-41.7346
refused,-24.479689,28.425583,12.747343
things,120.353004,0.058323216,-40.496334
honor,49.223133,1.8187829,-113.66347
obstructed,18.101088,36.715977,-123.40805
forms,-32.32936,-78.491684,-20.247663
certain,11.2252865,-27.938915,20.51645
but,-17.483145,-5.944148,-79.021194
death,-36.558804,-52.44131,-10.971631
tried,52.836983,-31.285917,-96.81597
mock,-6.4778843,-19.253937,-129.43549
supreme,-96.93808,-11.363719,-1.5304837
erected,25.242014,-115.07788,-31.616383
we,73.986786,-7.0129094,-69.25531
endowed,-84.33211,31.936998,0.7818962
tyrant,-121.36801,48.12468,37.542988
into,10.840702,-47.33317,-52.407764
with,107.85031,6.225511,25.851137
form,-25.479946,-82.48072,-8.830085
foreigners,-56.029694,-26.261635,83.42788
