districts,0.48914872821155625,0.8445371129619164
charters,-0.5566112146699037,0.5665133393920202
absolute,0.1763939818354835,0.43833483550635605
full,-0.41998422367967114,-0.16288035350969715
alter,0.3681917983026947,-0.23143595801270767
returned,-0.3312731996860598,0.4127114202229225
free,-0.44550144570514694,-0.1561792681627771
neglected,0.228414313099629,0.19987937644980405
depriving,0.4004864986115111,0.24559416904442313
war,0.80110890517715,-0.5000354442721069
respect,0.06471646070462557,-0.25812621671106634
off,-0.4820451321114311,0.028180393396065567
pledge,0.6366655849823715,0.241487222608661
imposing,-0.6824589097318117,0.6126895915988692
ties,-0.5498548499221098,0.17545179333285152
oppressions,0.8036884452188985,0.02793363583635134
wanting,-0.6602013646578091,-0.3140541629506532
representation,0.3101332286932456,-0.43582831630362057
colonies,0.39961034611972185,0.97187246878209
invariably,0.2525079319913297,0.12319437797869
governors,0.7758842474430032,0.8401181583640575
swarms,0.2914991932159653,0.9094476769940051
effect,0.1358946344411973,-0.42838950193085806
terms,0.03321161118938555,-0.2960284712099056
nor,0.1590904121476486,-0.07474105736835891
support,-0.7923475695407206,-0.12188498793375166
appealing,0.12174897977682571,0.18752967983385838
therefore,0.1936200940086988,-0.16717167473084008
rest,-0.4272183315229609,0.05699135574723997
injuries,0.24640336042730498,-0.7064973415656233
punishment,0.7226257157416184,-0.11353764341253957
own,-0.5064030447200115,-0.25531443742076326
hands,-0.6509259132162066,-0.7136471312629421
authority,0.8082065890486478,0.5821078657524181
conclude,0.18444025136252734,-0.0012660397855971041
direct,-0.08065446259087322,-0.4310426937464451
governments,0.6616675799885497,0.7048884721999716
be,-0.020437892024935858,-0.06304433360437628
on,-0.4054947471747057,-0.05981309718659855
them,-0.5198584279622771,-0.4269606001015385
all,-0.4212029230727465,-0.4003375829483343
contract,-0.17038808771902533,0.8333047456046275
become,-0.14411808935705395,0.14987658078314986
works,-0.2086265084276115,-0.05790882232625962
civilized,0.814504443412136,-0.10407236071616728
armies,0.8259809448325686,-0.36761602357663326
congress,0.756404618135779,0.7549340299867506
executioners,0.7470907977113243,-0.2451055753042243
us,-0.5770805937533459,-0.284266253421151
obtained,-0.1631004007832034,-0.19679472850599317
arbitrary,0.372140938080784,-0.345711957279053
must,0.03761387816470747,-0.09245791287106506
amount,-0.014230194419050426,-0.19992005474145588
course,-0.3258491897248936,0.05169109526683526
laying,-0.6194256772729783,0.10247316693045065
suffer,0.22405358910746664,-0.48086871669549064
common,-0.05255768102732763,-0.26437884463981554
between,-0.27711857039450866,-0.11461295728619506
warned,0.45576210827302244,0.06705737318205389
should,0.018717637139435785,-0.06432245481634093
trial,0.9334979866645182,0.39356270274097377
the,-0.3037035308515217,-0.07001718211426565
unworthy,0.5527790819152484,0.006448285667247513
unusual,0.10380383289898974,0.2153500001874806
records,-0.20002934419983828,-0.27004861753662535
independent,-0.5670796512005651,0.6621141474554801
purpose,0.022685187258882727,-0.5040162577139728
right,-0.4628268164501998,0.07635189874106407
uncomfortable,0.24350022861533133,0.2624919980704937
human,0.259686594843301,0.40696091220562697
separation,0.19438877548819303,-0.2812860473565867
experience,-0.3906902018130567,-0.2843330580862099
marked,-0.09768912901107302,-0.15741913387419343
cutting,-0.6373616330992813,0.13021502113715147
transient,0.21177414926983953,-0.5755528660625919
cause,0.2000075468402108,-0.5110970203561811
mercenaries,0.772818479898412,-0.2670408500364624
changed,-0.2717234775866134,0.2513986788278595
times,-0.3576249317106784,0.14044011218839345
english,0.5911691891363692,-0.8412929341064769
name,-0.16438832747516954,0.3177332315693516
certain,-0.022277408458755386,-0.2994745624094993
define,0.33413763220525805,-0.275068730736437
abuses,0.7485518966232001,-0.028432925912885654
taxes,0.6917903462446675,1.0
while,-0.5340105071757549,0.07989153254512567
appropriations,0.7112359101583593,0.966789759324164
interrupt,0.3374722688247545,0.3336923893241339
by,-0.37250244102868196,-0.10017916072826316
annihilation,0.42304848613509016,0.45148582790001063
importance,-0.10803322635816823,-0.6488618399748478
events,-0.6578676771808581,-0.5021994063597282
seem,0.061374526989044734,0.08120116727629723
guards,-0.5653450490508738,-0.874029233432709
accordingly,0.2582557599099353,-0.15813177078671697
civil,0.7593249889228534,0.46410908077377583
destructive,0.42690182436095264,0.4118983793367848
bands,-0.5714065480270296,-0.5642873619477893
any,-0.08564750630732529,-0.3529775012069288
shown,-0.12887278618296932,-0.14424605930354778
dangers,0.4092662054911764,-0.09778809697005798
migration,-0.999998962886908,-0.47285432229412044
security,-0.9028625846505433,-0.12968506415603198
equal,0.03896244856155045,-0.21314775831884283
establishment,-0.5913978179750611,0.5580019405345344
undistinguished,0.31714530705590954,0.20822632540883454
jury,0.9282520928705139,0.42764344159394685
among,-0.3456658586335547,-0.5610752295368022
tried,-0.3017798995891507,0.3142047363188235
prince,-0.015008949103980044,0.7146623139797228
design,-0.2482207867356896,-0.32929567482626987
incapable,0.38283758952332375,0.1911102285226815
peace,0.7352899678123287,0.29391372892525014
coasts,0.3909936580610096,0.8616663702512541
mock,0.5165138183498841,-0.18023533932970892
entitle,0.5432351727427817,0.15819435077562197
unwarrantable,0.34864115031172194,-0.07356773514368341
fatiguing,0.29017302980321164,0.23034819118345623
firm,-0.17836170295189838,0.8006190830110443
government,0.6830220436100689,0.7004683412532248
reliance,0.32168210434076805,-0.07573341625950708
ends,-0.4876731178151322,0.1373743631816914
rectitude,0.17817095181420617,0.7006858922757035
circumstances,0.12285904453289921,-0.16856972902645032
mankind,0.13923450168989104,0.6515557544892231
harass,0.6204503987242334,0.02146511156897224
